type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,3,52.977651596069336,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,52.977651596069336,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,53.013389587402344,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.013389587402344,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,53.0418701171875,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.0418701171875,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,53.09528613090515,0,23.368577199661136,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.09528613090515,0,23.368577199661136,50,15,500.0,3,100001647.71294157,layer
Trade,3,53.1241512298584,0,17.849662925354416,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.1241512298584,0,17.849662925354416,54,15,500.0,3,100000565.49981762,layer
Trade,3,53.15611672401428,0,23.36857719713045,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.15611672401428,0,23.36857719713045,50,15,500.0,3,100001647.71294157,layer
Trade,3,53.18556523323059,0,17.849662925354416,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.18556523323059,0,17.849662925354416,54,15,500.0,3,100000565.49981762,layer
Trade,3,53.21648287773132,0,23.513753635496293,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.21648287773132,0,23.513753635496293,50,15,500.0,3,100001647.71294157,layer
Trade,3,53.25444173812866,0,17.849662925354416,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.25444173812866,0,17.849662925354416,54,15,500.0,3,100000565.49981762,layer
Trade,3,53.28112816810608,0,17.849662923421395,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.28112816810608,0,17.849662923421395,54,15,500.0,3,100000565.49981762,layer
Trade,3,53.30509400367737,0,12.001622734810137,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.30509400367737,0,12.001622734810137,51,15,500.0,3,100001356.353583,layer
Trade,3,53.36852478981018,0,12.001622734810137,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.36852478981018,0,12.001622734810137,51,15,500.0,3,100001356.353583,layer
Trade,3,53.4047110080719,0,17.960553307007583,52,15,500.0,3,100000845.54469037,backer
Trade,3,53.4047110080719,0,17.960553307007583,54,15,500.0,3,100000565.49981762,layer
